"country","indicator","debt_2022"
"Dominican Republic","Interest payments on external debt, public and publicly guaranteed (PPG) (INT, current US$)","1662893139"
"Dominican Republic","Interest payments on external debt, public sector (PPG) (INT, current US$)","1662893139"
"Dominican Republic","Multilateral debt service (TDS, current US$)","306840393.5"
"Dominican Republic","OPS, bilateral (AMT, current US$)","1057040.5"
"Dominican Republic","OPS, bilateral (INT, current US$)","174312.1"
"Dominican Republic","OPS, bilateral (TDS, current US$)","1231352.6"
"Dominican Republic","OPS, official creditors (AMT, current US$)","1057040.5"
"Dominican Republic","OPS, official creditors (INT, current US$)","174312.1"
"Dominican Republic","OPS, official creditors (TDS, current US$)","1231352.6"
"Dominican Republic","PNG, bonds (INT, current US$)","61726000"
"Dominican Republic","PNG, bonds (TDS, current US$)","61726000"
"Dominican Republic","PNG, commercial banks and other creditors (AMT, current US$)","1691548300"
"Dominican Republic","PNG, commercial banks and other creditors (INT, current US$)","274410000"
"Dominican Republic","PNG, commercial banks and other creditors (TDS, current US$)","1965958300"
"Dominican Republic","PPG, bilateral (AMT, current US$)","175418079.6"
"Dominican Republic","PPG, bilateral (DIS, current US$)","119074308.4"
"Dominican Republic","PPG, bilateral (INT, current US$)","34914533.1"
"Dominican Republic","PPG, bilateral (TDS, current US$)","210332612.7"
"Dominican Republic","PPG, bilateral concessional (AMT, current US$)","58712290.1"
"Dominican Republic","PPG, bilateral concessional (INT, current US$)","1465903.8"
"Dominican Republic","PPG, bilateral concessional (TDS, current US$)","60178193.9"
"Dominican Republic","PPG, bonds (AMT, current US$)","24694859.1"
"Dominican Republic","PPG, bonds (INT, current US$)","1545372323"
"Dominican Republic","PPG, bonds (TDS, current US$)","1570067182"
"Dominican Republic","PPG, commercial banks (AMT, current US$)","189665592.8"
"Dominican Republic","PPG, commercial banks (DIS, current US$)","107973989.4"
"Dominican Republic","PPG, commercial banks (INT, current US$)","12533869.4"
"Dominican Republic","PPG, commercial banks (TDS, current US$)","202199462.2"
"Dominican Republic","PPG, multilateral (AMT, current US$)","236767980"
"Dominican Republic","PPG, multilateral (DIS, current US$)","249653076.4"
"Dominican Republic","PPG, multilateral (INT, current US$)","70072413.5"
"Dominican Republic","PPG, official creditors (AMT, current US$)","412186059.6"
"Dominican Republic","PPG, official creditors (DIS, current US$)","368727384.8"
"Dominican Republic","PPG, official creditors (INT, current US$)","104986946.6"
"Dominican Republic","PPG, private creditors (AMT, current US$)","214360451.9"
"Dominican Republic","PPG, private creditors (DIS, current US$)","107973989.4"
"Dominican Republic","PPG, private creditors (INT, current US$)","1557906192"
"Dominican Republic","PPG, private creditors (TDS, current US$)","1772266644"
"Dominican Republic","Principal repayments on external debt, general government sector (PPG) (AMT, current US$)","624737882.8"
"Dominican Republic","Principal repayments on external debt, long-term (AMT, current US$)","2318094812"
"Dominican Republic","Principal repayments on external debt, other public sector (PPG) (AMT, current US$)","1057040.5"
"Dominican Republic","Principal repayments on external debt, private guaranteed by public sector (PPG) (AMT, current US$)","91000"
"Dominican Republic","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","1691548300"
"Dominican Republic","Principal repayments on external debt, public and publicly guaranteed (PPG) (AMT, current US$)","626546511.5"
"Dominican Republic","PRVG, multilateral (AMT, current US$)","91000"
"Dominican Republic","PRVG, multilateral (TDS, current US$)","91000"
"Dominican Republic","PRVG, official creditors (AMT, current US$)","91000"
"Dominican Republic","PRVG, official creditors (TDS, current US$)","91000"
"Dominican Republic","PS, bilateral (AMT, current US$)","175418079.6"
"Dominican Republic","PS, bilateral (INT, current US$)","34914533.1"
"Dominican Republic","PS, bilateral (TDS, current US$)","210332612.7"
"Dominican Republic","PS, bonds (AMT, current US$)","24694859.1"
"Dominican Republic","PS, bonds (INT, current US$)","1545372323"
"Dominican Republic","PS, bonds (TDS, current US$)","1570067182"
"Dominican Republic","PS, commercial banks (AMT, current US$)","189665592.8"
"Dominican Republic","PS, commercial banks (INT, current US$)","12533869.4"
"Dominican Republic","PS, commercial banks (TDS, current US$)","202199462.2"
"Dominican Republic","PS, multilateral (AMT, current US$)","236676980"
"Dominican Republic","PS, multilateral (INT, current US$)","70072413.5"
"Dominican Republic","PS, multilateral (TDS, current US$)","306749393.5"
"Dominican Republic","PS, multilateral concessional (AMT, current US$)","8721490.8"
"Dominican Republic","PS, multilateral concessional (INT, current US$)","1352793.1"
"Dominican Republic","PS, official creditors (AMT, current US$)","412095059.6"
"Dominican Republic","PS, official creditors (INT, current US$)","104986946.6"
"Dominican Republic","PS, official creditors (TDS, current US$)","517082006.2"
"Dominican Republic","PS, private creditors (AMT, current US$)","214360451.9"
"Dominican Republic","PS, private creditors (INT, current US$)","1557906192"
"Dominican Republic","PS, private creditors (TDS, current US$)","1772266644"
"East Asia & Pacific (excluding high income)","Debt service on external debt, general government sector (PPG) (TDS, current US$)","47944855021"
"East Asia & Pacific (excluding high income)","Debt service on external debt, long-term (TDS, current US$)","424000000000"
"East Asia & Pacific (excluding high income)","Debt service on external debt, other public sector (PPG) (TDS, current US$)","44673294580"
"East Asia & Pacific (excluding high income)","Debt service on external debt, private guaranteed by public sector (PPG) (TDS, current US$)","301352301.9"
"East Asia & Pacific (excluding high income)","Debt service on external debt, private nonguaranteed (PNG) (TDS, current US$)","330000000000"
"East Asia & Pacific (excluding high income)","Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)","93877895378"
"East Asia & Pacific (excluding high income)","Debt service on external debt, public sector (PPG) (TDS, current US$)","93576543076"
"East Asia & Pacific (excluding high income)","Debt service on external debt, total (TDS, current US$)","424000000000"
"East Asia & Pacific (excluding high income)","Disbursements on external debt, long-term (DIS, current US$)","26971887021"
"East Asia & Pacific (excluding high income)","Disbursements on external debt, public and publicly guaranteed (PPG) (DIS, current US$)","25956757361"
"East Asia & Pacific (excluding high income)","GG, bilateral (AMT, current US$)","6409465682"
"East Asia & Pacific (excluding high income)","GG, bilateral (INT, current US$)","1067812018"
"East Asia & Pacific (excluding high income)","GG, bilateral (TDS, current US$)","7477277700"
"East Asia & Pacific (excluding high income)","GG, bonds (AMT, current US$)","10989718003"
"East Asia & Pacific (excluding high income)","GG, bonds (INT, current US$)","18846569368"
"East Asia & Pacific (excluding high income)","GG, bonds (TDS, current US$)","29836287371"
"East Asia & Pacific (excluding high income)","GG, commercial banks (AMT, current US$)","1204994180"
"East Asia & Pacific (excluding high income)","GG, commercial banks (INT, current US$)","220189031.9"
"East Asia & Pacific (excluding high income)","GG, commercial banks (TDS, current US$)","1425183212"
"East Asia & Pacific (excluding high income)","GG, multilateral (AMT, current US$)","7874913480"
"East Asia & Pacific (excluding high income)","GG, multilateral (INT, current US$)","1294625981"
"East Asia & Pacific (excluding high income)","GG, multilateral (TDS, current US$)","9169539461"
"East Asia & Pacific (excluding high income)","GG, official creditors (AMT, current US$)","14284379162"
"East Asia & Pacific (excluding high income)","GG, official creditors (INT, current US$)","2362437999"
"East Asia & Pacific (excluding high income)","GG, official creditors (TDS, current US$)","16646817161"
"East Asia & Pacific (excluding high income)","GG, other private creditors (AMT, current US$)","29909785.9"
"East Asia & Pacific (excluding high income)","GG, other private creditors (INT, current US$)","6657491.8"
"East Asia & Pacific (excluding high income)","GG, other private creditors (TDS, current US$)","36567277.7"
"East Asia & Pacific (excluding high income)","GG, private creditors (AMT, current US$)","12224621969"
"East Asia & Pacific (excluding high income)","GG, private creditors (INT, current US$)","19073415892"
"East Asia & Pacific (excluding high income)","GG, private creditors (TDS, current US$)","31298037861"
"East Asia & Pacific (excluding high income)","IMF charges (INT, current US$)","11641821.5"
"East Asia & Pacific (excluding high income)","IMF repurchases (AMT, current US$)","29276483.3"
"East Asia & Pacific (excluding high income)","IMF repurchases and charges (TDS, current US$)","40918304.8"
"East Asia & Pacific (excluding high income)","Interest payments on external debt, general government sector (PPG) (INT, current US$)","21435853890"
"East Asia & Pacific (excluding high income)","Interest payments on external debt, long-term (INT, current US$)","134000000000"
"East Asia & Pacific (excluding high income)","Interest payments on external debt, other public sector (PPG) (INT, current US$)","9848977197"
"East Asia & Pacific (excluding high income)","Interest payments on external debt, private guaranteed by public sector (PPG) (INT, current US$)","272970594.6"
"East Asia & Pacific (excluding high income)","Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)","103000000000"
"East Asia & Pacific (excluding high income)","Interest payments on external debt, public and publicly guaranteed (PPG) (INT, current US$)","31912905119"
"East Asia & Pacific (excluding high income)","Interest payments on external debt, public sector (PPG) (INT, current US$)","31639934525"
"East Asia & Pacific (excluding high income)","Multilateral debt service (TDS, current US$)","9763741104"
"East Asia & Pacific (excluding high income)","OPS, bilateral (AMT, current US$)","1357923814"
"East Asia & Pacific (excluding high income)","OPS, bilateral (INT, current US$)","483543984.4"
"East Asia & Pacific (excluding high income)","OPS, bilateral (TDS, current US$)","1841467798"
"East Asia & Pacific (excluding high income)","OPS, bonds (AMT, current US$)","25637962642"
"East Asia & Pacific (excluding high income)","OPS, bonds (INT, current US$)","6616323553"
"East Asia & Pacific (excluding high income)","OPS, bonds (TDS, current US$)","32254286195"
"East Asia & Pacific (excluding high income)","OPS, commercial banks (AMT, current US$)","7104512909"
"East Asia & Pacific (excluding high income)","OPS, commercial banks (INT, current US$)","2708797632"
"East Asia & Pacific (excluding high income)","OPS, commercial banks (TDS, current US$)","9813310540"
"East Asia & Pacific (excluding high income)","OPS, multilateral (AMT, current US$)","22988904.6"
"East Asia & Pacific (excluding high income)","OPS, multilateral (INT, current US$)","1967494.7"
"East Asia & Pacific (excluding high income)","OPS, multilateral (TDS, current US$)","24956399.3"
"East Asia & Pacific (excluding high income)","OPS, multilateral concessional (AMT, current US$)","285000"
"East Asia & Pacific (excluding high income)","OPS, multilateral concessional (INT, current US$)","5000"
"East Asia & Pacific (excluding high income)","OPS, multilateral concessional (TDS, current US$)","290000"
"East Asia & Pacific (excluding high income)","OPS, official creditors (AMT, current US$)","1380912718"
"East Asia & Pacific (excluding high income)","OPS, official creditors (INT, current US$)","485511479.1"
"East Asia & Pacific (excluding high income)","OPS, official creditors (TDS, current US$)","1866424197"
"East Asia & Pacific (excluding high income)","OPS, other private creditors (AMT, current US$)","700929113.3"
"East Asia & Pacific (excluding high income)","OPS, other private creditors (INT, current US$)","38344533.7"
"East Asia & Pacific (excluding high income)","OPS, other private creditors (TDS, current US$)","739273647"
"East Asia & Pacific (excluding high income)","OPS, private creditors (AMT, current US$)","33443404664"
"East Asia & Pacific (excluding high income)","OPS, private creditors (INT, current US$)","9363465718"
"East Asia & Pacific (excluding high income)","OPS, private creditors (TDS, current US$)","42806870382"
"East Asia & Pacific (excluding high income)","PNG, bonds (AMT, current US$)","73823808857"
"East Asia & Pacific (excluding high income)","PNG, bonds (INT, current US$)","19589925382"
"East Asia & Pacific (excluding high income)","PNG, bonds (TDS, current US$)","93413734239"
"East Asia & Pacific (excluding high income)","PNG, commercial banks and other creditors (AMT, current US$)","154000000000"
"East Asia & Pacific (excluding high income)","PNG, commercial banks and other creditors (INT, current US$)","82946039030"
"East Asia & Pacific (excluding high income)","PNG, commercial banks and other creditors (TDS, current US$)","237000000000"
"East Asia & Pacific (excluding high income)","PPG, bilateral (AMT, current US$)","7882990968"
"East Asia & Pacific (excluding high income)","PPG, bilateral (DIS, current US$)","13206513766"
"East Asia & Pacific (excluding high income)","PPG, bilateral (INT, current US$)","1582662862"
"East Asia & Pacific (excluding high income)","PPG, bilateral (TDS, current US$)","9465653830"
"East Asia & Pacific (excluding high income)","PPG, bilateral concessional (AMT, current US$)","2312295887"
"East Asia & Pacific (excluding high income)","PPG, bilateral concessional (INT, current US$)","345623107.7"
"East Asia & Pacific (excluding high income)","PPG, bilateral concessional (TDS, current US$)","2657918995"
"East Asia & Pacific (excluding high income)","PPG, bonds (AMT, current US$)","36627680645"
"East Asia & Pacific (excluding high income)","PPG, bonds (INT, current US$)","25945957379"
"East Asia & Pacific (excluding high income)","PPG, bonds (TDS, current US$)","62573638024"
"East Asia & Pacific (excluding high income)","PPG, commercial banks (AMT, current US$)","8334839832"
"East Asia & Pacific (excluding high income)","PPG, commercial banks (DIS, current US$)","2746614434"
"East Asia & Pacific (excluding high income)","PPG, commercial banks (INT, current US$)","2930015663"
